dataset,model,seed,mode,method,optimism,n_cert,n_cert_minority,test_per_class,cls,covered,U,delta,nominal
Abalone Gender,Linear,9,naive,CP Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,Linear,9,naive,CP Minimax,0.0,840,76,764,1,1.0,0.6264111899109606,0.0394804902451225,0.9605195097548775
Abalone Gender,Linear,9,naive,DKW Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,Linear,9,naive,DKW Minimax,0.0,840,76,764,1,1.0,0.5857341254869426,0.0544729864932466,0.9455270135067534
Abalone Gender,Linear,9,split,CP Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,Linear,9,split,CP Minimax,0.0,294,27,764,1,1.0,0.6828738628406331,0.080459979989995,0.919540020010005
Abalone Gender,Linear,9,split,DKW Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,Linear,9,split,DKW Minimax,0.0,294,27,764,1,1.0,0.6119423898419444,0.1044479739869935,0.8955520260130065
Abalone Gender,MLP,0,naive,CP Sum,0.0,840,76,764,1,1.0,0.9999141552626812,0.5007496248124063,0.49925037518759374
Abalone Gender,MLP,0,naive,CP Minimax,0.0,840,76,764,1,1.0,0.5770064483578702,0.0359822411205602,0.9640177588794399
Abalone Gender,MLP,0,naive,DKW Sum,0.0,840,76,764,1,0.0,0.9955633247041392,0.9885055027513756,0.011494497248624391
Abalone Gender,MLP,0,naive,DKW Minimax,0.0,840,76,764,1,1.0,0.5360895511495667,0.0479762381190595,0.9520237618809405
Abalone Gender,MLP,0,split,CP Sum,0.0,294,27,764,1,1.0,0.9993298436884906,0.5022488744372187,0.49775112556278134
Abalone Gender,MLP,0,split,CP Minimax,0.0,294,27,764,1,1.0,0.6510344490480968,0.0759622311155577,0.9240377688844423
Abalone Gender,MLP,0,split,DKW Sum,0.0,294,27,764,1,0.0,0.987498241055229,0.9680157578789396,0.031984242121060436
Abalone Gender,MLP,0,split,DKW Minimax,0.0,294,27,764,1,1.0,0.6119423898419444,0.1044479739869935,0.8955520260130065
Abalone Gender,MLP,1,naive,CP Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,1,naive,CP Minimax,0.0,840,76,764,1,1.0,0.5770064483578702,0.0359822411205602,0.9640177588794399
Abalone Gender,MLP,1,naive,DKW Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,1,naive,DKW Minimax,0.0,840,76,764,1,1.0,0.5485295272416858,0.0494754877438719,0.9505245122561281
Abalone Gender,MLP,1,split,CP Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,1,split,CP Minimax,0.0,294,27,764,1,1.0,0.5104590980943355,0.0594704852426213,0.9405295147573787
Abalone Gender,MLP,1,split,DKW Sum,0.0,294,27,764,1,0.0,0.5120552242733288,0.0809597298649324,0.9190402701350676
Abalone Gender,MLP,1,split,DKW Minimax,0.0,294,27,764,1,0.0,0.4782960481561158,0.0749627313656828,0.9250372686343172
Abalone Gender,MLP,2,naive,CP Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,2,naive,CP Minimax,0.0,840,76,764,1,1.0,0.6386252489270133,0.03998024012006,0.96001975987994
Abalone Gender,MLP,2,naive,DKW Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,2,naive,DKW Minimax,0.0,840,76,764,1,1.0,0.5857341254869426,0.0544729864932466,0.9455270135067534
Abalone Gender,MLP,2,split,CP Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,2,split,CP Minimax,0.0,294,27,764,1,1.0,0.6828738628406331,0.080459979989995,0.919540020010005
Abalone Gender,MLP,2,split,DKW Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,2,split,DKW Minimax,0.0,294,27,764,1,1.0,0.6119423898419444,0.1044479739869935,0.8955520260130065
Abalone Gender,MLP,3,naive,CP Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,3,naive,CP Minimax,0.0,840,76,764,1,1.0,0.6264111899109606,0.0394804902451225,0.9605195097548775
Abalone Gender,MLP,3,naive,DKW Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,3,naive,DKW Minimax,0.0,840,76,764,1,1.0,0.5734622322964663,0.0524739869934967,0.9475260130065033
Abalone Gender,MLP,3,split,CP Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,3,split,CP Minimax,0.0,294,27,764,1,1.0,0.6180543116412671,0.0714644822411205,0.9285355177588795
Abalone Gender,MLP,3,split,DKW Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,3,split,DKW Minimax,0.0,294,27,764,1,1.0,0.545753863175354,0.0874564782391195,0.9125435217608805
Abalone Gender,MLP,4,naive,CP Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,4,naive,CP Minimax,0.0,840,76,764,1,1.0,0.6505392891013969,0.0409797398699349,0.9590202601300651
Abalone Gender,MLP,4,naive,DKW Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,4,naive,DKW Minimax,0.0,840,76,764,1,1.0,0.610562189443129,0.0579712356178089,0.9420287643821911
Abalone Gender,MLP,4,split,CP Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,4,split,CP Minimax,0.0,294,27,764,1,1.0,0.6828738628406331,0.080459979989995,0.919540020010005
Abalone Gender,MLP,4,split,DKW Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,4,split,DKW Minimax,0.0,294,27,764,1,1.0,0.6443973536063965,0.1154424712356178,0.8845575287643822
Abalone Gender,MLP,5,naive,CP Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,5,naive,CP Minimax,0.0,840,76,764,1,1.0,0.614278451800879,0.0384809904952476,0.9615190095047524
Abalone Gender,MLP,5,naive,DKW Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,5,naive,DKW Minimax,0.0,840,76,764,1,1.0,0.5609874170170902,0.0509747373686843,0.9490252626313157
Abalone Gender,MLP,5,split,CP Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,5,split,CP Minimax,0.0,294,27,764,1,1.0,0.6510344490480968,0.0759622311155577,0.9240377688844423
Abalone Gender,MLP,5,split,DKW Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,5,split,DKW Minimax,0.0,294,27,764,1,1.0,0.5789425350897501,0.095452476238119,0.904547523761881
Abalone Gender,MLP,6,naive,CP Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,6,naive,CP Minimax,0.0,840,76,764,1,1.0,0.6505392891013969,0.0409797398699349,0.9590202601300651
Abalone Gender,MLP,6,naive,DKW Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,6,naive,DKW Minimax,0.0,840,76,764,1,1.0,0.5982450292771476,0.055972236118059,0.944027763881941
Abalone Gender,MLP,6,split,CP Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,6,split,CP Minimax,0.0,294,27,764,1,1.0,0.6510344490480968,0.0759622311155577,0.9240377688844423
Abalone Gender,MLP,6,split,DKW Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,6,split,DKW Minimax,0.0,294,27,764,1,1.0,0.6119423898419444,0.1044479739869935,0.8955520260130065
Abalone Gender,MLP,7,naive,CP Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,7,naive,CP Minimax,0.0,840,76,764,1,1.0,0.614278451800879,0.0384809904952476,0.9615190095047524
Abalone Gender,MLP,7,naive,DKW Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,7,naive,DKW Minimax,0.0,840,76,764,1,1.0,0.5734622322964663,0.0524739869934967,0.9475260130065033
Abalone Gender,MLP,7,split,CP Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,7,split,CP Minimax,0.0,294,27,764,1,1.0,0.6828738628406331,0.080459979989995,0.919540020010005
Abalone Gender,MLP,7,split,DKW Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,7,split,DKW Minimax,0.0,294,27,764,1,1.0,0.6119423898419444,0.1044479739869935,0.8955520260130065
Abalone Gender,MLP,8,naive,CP Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,8,naive,CP Minimax,0.0,840,76,764,1,1.0,0.614278451800879,0.0384809904952476,0.9615190095047524
Abalone Gender,MLP,8,naive,DKW Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,8,naive,DKW Minimax,0.0,840,76,764,1,1.0,0.5734622322964663,0.0524739869934967,0.9475260130065033
Abalone Gender,MLP,8,split,CP Sum,0.0,294,27,764,1,1.0,0.9993298436884906,0.5022488744372187,0.49775112556278134
Abalone Gender,MLP,8,split,CP Minimax,0.0,294,27,764,1,1.0,0.6180543116412671,0.0714644822411205,0.9285355177588795
Abalone Gender,MLP,8,split,DKW Sum,0.0,294,27,764,1,0.0,0.987498241055229,0.9680157578789396,0.031984242121060436
Abalone Gender,MLP,8,split,DKW Minimax,0.0,294,27,764,1,1.0,0.5789425350897501,0.095452476238119,0.904547523761881
Abalone Gender,MLP,9,naive,CP Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,9,naive,CP Minimax,0.0,840,76,764,1,1.0,0.6264111899109606,0.0394804902451225,0.9605195097548775
Abalone Gender,MLP,9,naive,DKW Sum,0.0,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,9,naive,DKW Minimax,0.0,840,76,764,1,1.0,0.5857341254869426,0.0544729864932466,0.9455270135067534
Abalone Gender,MLP,9,split,CP Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,9,split,CP Minimax,0.0,294,27,764,1,1.0,0.6828738628406331,0.080459979989995,0.919540020010005
Abalone Gender,MLP,9,split,DKW Sum,0.0,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,MLP,9,split,DKW Minimax,0.0,294,27,764,1,1.0,0.6119423898419444,0.1044479739869935,0.8955520260130065
Abalone Gender,NearestClassMean,0,naive,CP Sum,0.012675668228162,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,0,naive,CP Minimax,0.012675668228162,840,76,764,1,1.0,0.589687424957603,0.0364819909954977,0.9635180090045024
Abalone Gender,NearestClassMean,0,naive,DKW Sum,0.012675668228162,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,0,naive,DKW Minimax,0.012675668228162,840,76,764,1,1.0,0.5485295272416858,0.0494754877438719,0.9505245122561281
Abalone Gender,NearestClassMean,0,split,CP Sum,0.0195889247226064,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,0,split,CP Minimax,0.0195889247226064,294,27,764,1,1.0,0.6180543116412671,0.0714644822411205,0.9285355177588795
Abalone Gender,NearestClassMean,0,split,DKW Sum,0.0195889247226064,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,0,split,DKW Minimax,0.0195889247226064,294,27,764,1,1.0,0.5789425350897501,0.095452476238119,0.904547523761881
Abalone Gender,NearestClassMean,1,naive,CP Sum,0.0160168090383025,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,1,naive,CP Minimax,0.0160168090383025,840,76,764,1,1.0,0.5644239486402312,0.0349827413706853,0.9650172586293146
Abalone Gender,NearestClassMean,1,naive,DKW Sum,0.0160168090383025,840,76,764,1,0.0,0.8977376546434723,0.2528736868434217,0.7471263131565783
Abalone Gender,NearestClassMean,1,naive,DKW Minimax,0.0160168090383025,840,76,764,1,1.0,0.5236685679005224,0.0464769884942471,0.9535230115057529
Abalone Gender,NearestClassMean,1,split,CP Sum,-0.0402064593996289,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,1,split,CP Minimax,-0.0402064593996289,294,27,764,1,1.0,0.5838508354486346,0.0669667333666833,0.9330332666333168
Abalone Gender,NearestClassMean,1,split,DKW Sum,-0.0402064593996289,294,27,764,1,0.0,0.545753863175354,0.0874564782391195,0.9125435217608805
Abalone Gender,NearestClassMean,1,split,DKW Minimax,-0.0402064593996289,294,27,764,1,1.0,0.5120552242733288,0.0809597298649324,0.9190402701350676
Abalone Gender,NearestClassMean,2,naive,CP Sum,-0.0465348580876274,840,76,764,1,1.0,0.9999141552626812,0.5007496248124063,0.49925037518759374
Abalone Gender,NearestClassMean,2,naive,CP Minimax,-0.0465348580876274,840,76,764,1,1.0,0.6505392891013969,0.0409797398699349,0.9590202601300651
Abalone Gender,NearestClassMean,2,naive,DKW Sum,-0.0465348580876274,840,76,764,1,1.0,0.9955633247041392,0.9885055027513756,0.011494497248624391
Abalone Gender,NearestClassMean,2,naive,DKW Minimax,-0.0465348580876274,840,76,764,1,1.0,0.610562189443129,0.0579712356178089,0.9420287643821911
Abalone Gender,NearestClassMean,2,split,CP Sum,0.0369723953293433,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,2,split,CP Minimax,0.0369723953293433,294,27,764,1,1.0,0.6510344490480968,0.0759622311155577,0.9240377688844423
Abalone Gender,NearestClassMean,2,split,DKW Sum,0.0369723953293433,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,2,split,DKW Minimax,0.0369723953293433,294,27,764,1,1.0,0.5789425350897501,0.095452476238119,0.904547523761881
Abalone Gender,NearestClassMean,3,naive,CP Sum,-0.0156034720308624,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,3,naive,CP Minimax,-0.0156034720308624,840,76,764,1,1.0,0.6020377050475667,0.0374814907453726,0.9625185092546273
Abalone Gender,NearestClassMean,3,naive,DKW Sum,-0.0156034720308624,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,3,naive,DKW Minimax,-0.0156034720308624,840,76,764,1,1.0,0.5734622322964663,0.0524739869934967,0.9475260130065033
Abalone Gender,NearestClassMean,3,split,CP Sum,0.0007795463882773,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,3,split,CP Minimax,0.0007795463882773,294,27,764,1,1.0,0.6180543116412671,0.0714644822411205,0.9285355177588795
Abalone Gender,NearestClassMean,3,split,DKW Sum,0.0007795463882773,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,3,split,DKW Minimax,0.0007795463882773,294,27,764,1,1.0,0.5789425350897501,0.095452476238119,0.904547523761881
Abalone Gender,NearestClassMean,4,naive,CP Sum,0.013192339487462,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,4,naive,CP Minimax,0.013192339487462,840,76,764,1,1.0,0.5517252303273926,0.0339832416208104,0.9660167583791897
Abalone Gender,NearestClassMean,4,naive,DKW Sum,0.013192339487462,840,76,764,1,1.0,0.3982067348005084,0.0354824912456228,0.9645175087543773
Abalone Gender,NearestClassMean,4,naive,DKW Minimax,0.013192339487462,840,76,764,1,1.0,0.5236685679005224,0.0464769884942471,0.9535230115057529
Abalone Gender,NearestClassMean,4,split,CP Sum,0.0424134184313057,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,4,split,CP Minimax,0.0424134184313057,294,27,764,1,1.0,0.6828738628406331,0.080459979989995,0.919540020010005
Abalone Gender,NearestClassMean,4,split,DKW Sum,0.0424134184313057,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,4,split,DKW Minimax,0.0424134184313057,294,27,764,1,1.0,0.6119423898419444,0.1044479739869935,0.8955520260130065
Abalone Gender,NearestClassMean,5,naive,CP Sum,-0.0412303664921466,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,5,naive,CP Minimax,-0.0412303664921466,840,76,764,1,1.0,0.6264111899109606,0.0394804902451225,0.9605195097548775
Abalone Gender,NearestClassMean,5,naive,DKW Sum,-0.0412303664921466,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,5,naive,DKW Minimax,-0.0412303664921466,840,76,764,1,1.0,0.5857341254869426,0.0544729864932466,0.9455270135067534
Abalone Gender,NearestClassMean,5,split,CP Sum,-0.080768643273252,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,5,split,CP Minimax,-0.080768643273252,294,27,764,1,1.0,0.6510344490480968,0.0759622311155577,0.9240377688844423
Abalone Gender,NearestClassMean,5,split,DKW Sum,-0.080768643273252,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,5,split,DKW Minimax,-0.080768643273252,294,27,764,1,1.0,0.5789425350897501,0.095452476238119,0.904547523761881
Abalone Gender,NearestClassMean,6,naive,CP Sum,-0.0300013777900247,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,6,naive,CP Minimax,-0.0300013777900247,840,76,764,1,1.0,0.6264111899109606,0.0394804902451225,0.9605195097548775
Abalone Gender,NearestClassMean,6,naive,DKW Sum,-0.0300013777900247,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,6,naive,DKW Minimax,-0.0300013777900247,840,76,764,1,1.0,0.5857341254869426,0.0544729864932466,0.9455270135067534
Abalone Gender,NearestClassMean,6,split,CP Sum,-0.0010863610985283,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,6,split,CP Minimax,-0.0010863610985283,294,27,764,1,1.0,0.6828738628406331,0.080459979989995,0.919540020010005
Abalone Gender,NearestClassMean,6,split,DKW Sum,-0.0010863610985283,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,6,split,DKW Minimax,-0.0010863610985283,294,27,764,1,1.0,0.6119423898419444,0.1044479739869935,0.8955520260130065
Abalone Gender,NearestClassMean,7,naive,CP Sum,0.0014811242766602,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,7,naive,CP Minimax,0.0014811242766602,840,76,764,1,1.0,0.6020377050475667,0.0374814907453726,0.9625185092546273
Abalone Gender,NearestClassMean,7,naive,DKW Sum,0.0014811242766602,840,76,764,1,1.0,0.7669069571006728,0.1034484742371185,0.8965515257628816
Abalone Gender,NearestClassMean,7,naive,DKW Minimax,0.0014811242766602,840,76,764,1,1.0,0.5609874170170902,0.0509747373686843,0.9490252626313157
Abalone Gender,NearestClassMean,7,split,CP Sum,0.034728189631431,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,7,split,CP Minimax,0.034728189631431,294,27,764,1,1.0,0.6510344490480968,0.0759622311155577,0.9240377688844423
Abalone Gender,NearestClassMean,7,split,DKW Sum,0.034728189631431,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,7,split,DKW Minimax,0.034728189631431,294,27,764,1,1.0,0.5789425350897501,0.095452476238119,0.904547523761881
Abalone Gender,NearestClassMean,8,naive,CP Sum,0.018531275833563,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,8,naive,CP Minimax,0.018531275833563,840,76,764,1,1.0,0.614278451800879,0.0384809904952476,0.9615190095047524
Abalone Gender,NearestClassMean,8,naive,DKW Sum,0.018531275833563,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,8,naive,DKW Minimax,0.018531275833563,840,76,764,1,1.0,0.5609874170170902,0.0509747373686843,0.9490252626313157
Abalone Gender,NearestClassMean,8,split,CP Sum,-0.0315906282873004,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,8,split,CP Minimax,-0.0315906282873004,294,27,764,1,1.0,0.5838508354486346,0.0669667333666833,0.9330332666333168
Abalone Gender,NearestClassMean,8,split,DKW Sum,-0.0315906282873004,294,27,764,1,1.0,0.545753863175354,0.0874564782391195,0.9125435217608805
Abalone Gender,NearestClassMean,8,split,DKW Minimax,-0.0315906282873004,294,27,764,1,1.0,0.5120552242733288,0.0809597298649324,0.9190402701350676
Abalone Gender,NearestClassMean,9,naive,CP Sum,-0.0018255717828603,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,9,naive,CP Minimax,-0.0018255717828603,840,76,764,1,1.0,0.6020377050475667,0.0374814907453726,0.9625185092546273
Abalone Gender,NearestClassMean,9,naive,DKW Sum,-0.0018255717828603,840,76,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,9,naive,DKW Minimax,-0.0018255717828603,840,76,764,1,1.0,0.5609874170170902,0.0509747373686843,0.9490252626313157
Abalone Gender,NearestClassMean,9,split,CP Sum,0.005907170773331,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,9,split,CP Minimax,0.005907170773331,294,27,764,1,1.0,0.6828738628406331,0.080459979989995,0.919540020010005
Abalone Gender,NearestClassMean,9,split,DKW Sum,0.005907170773331,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,NearestClassMean,9,split,DKW Minimax,0.005907170773331,294,27,764,1,1.0,0.6443973536063965,0.1154424712356178,0.8845575287643822
Abalone Gender,RandomForest,0,naive,CP Sum,0.4993455497382199,840,76,764,1,0.0,0.1080131139734044,0.0129937468734367,0.9870062531265633
Abalone Gender,RandomForest,0,naive,CP Minimax,0.4993455497382199,840,76,764,1,0.0,0.1080131139734044,0.0129937468734367,0.9870062531265633
Abalone Gender,RandomForest,0,naive,DKW Sum,0.4993455497382199,840,76,764,1,0.0,0.1562212567768698,0.0244879939969985,0.9755120060030015
Abalone Gender,RandomForest,0,naive,DKW Minimax,0.4993455497382199,840,76,764,1,0.0,0.1562212567768698,0.0244879939969985,0.9755120060030015
Abalone Gender,RandomForest,0,split,CP Sum,0.4993455497382199,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,RandomForest,0,split,CP Minimax,0.4993455497382199,294,27,764,1,1.0,0.6828738628406331,0.080459979989995,0.919540020010005
Abalone Gender,RandomForest,0,split,DKW Sum,0.4993455497382199,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,RandomForest,0,split,DKW Minimax,0.4993455497382199,294,27,764,1,1.0,0.6119423898419444,0.1044479739869935,0.8955520260130065
Abalone Gender,RandomForest,1,naive,CP Sum,0.5,840,76,764,1,0.0,0.1080131139734044,0.0129937468734367,0.9870062531265633
Abalone Gender,RandomForest,1,naive,CP Minimax,0.5,840,76,764,1,0.0,0.1080131139734044,0.0129937468734367,0.9870062531265633
Abalone Gender,RandomForest,1,naive,DKW Sum,0.5,840,76,764,1,0.0,0.1562212567768698,0.0244879939969985,0.9755120060030015
Abalone Gender,RandomForest,1,naive,DKW Minimax,0.5,840,76,764,1,0.0,0.1562212567768698,0.0244879939969985,0.9755120060030015
Abalone Gender,RandomForest,1,split,CP Sum,0.5006544502617801,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,RandomForest,1,split,CP Minimax,0.5006544502617801,294,27,764,1,1.0,0.6510344490480968,0.0759622311155577,0.9240377688844423
Abalone Gender,RandomForest,1,split,DKW Sum,0.5006544502617801,294,27,764,1,1.0,1.0,0.0005,0.9995
Abalone Gender,RandomForest,1,split,DKW Minimax,0.5006544502617801,294,27,764,1,1.0,0.6119423898419444,0.1044479739869935,0.8955520260130065
Abalone Gender,RandomForest,2,naive,CP Sum,0.5,840,76,764,1,0.0,0.1080131139734044,0.0129937468734367,0.9870062531265633
