dataset,model,seed,mode,n_cert,n_cert_minority,train_ratio,n_features,clf_fit_err,clf_test_err,optimism,method,fit,Accuracy,G-Mean,F1,err_0,err_1,U_0,U_1,delta_0,delta_1,covered_0,covered_1,reason,seconds
MIMIC-III Mortality,Linear,3,split,1277,116,10.021148036253775,19,0.495580748155499,0.4933920704845815,-0.0021886776709175,Baseline,True,0.5066079295154186,0.1240344337030932,0.0303030303030303,0.0022026431718061,0.9845814977973568,,,,,,,,
MIMIC-III Mortality,Linear,3,split,1277,116,10.021148036253775,19,0.495580748155499,0.4933920704845815,-0.0021886776709175,Threshold,True,0.6519823788546255,0.6519228452400327,0.6550218340611353,0.3568281938325991,0.3392070484581498,,,,,,,,
MIMIC-III Mortality,Linear,3,split,1277,116,10.021148036253775,19,0.495580748155499,0.4933920704845815,-0.0021886776709175,SMOTE,True,0.6453744493392071,0.6452391191875783,0.65,0.36784140969163,0.3414096916299559,,,,,,,,
MIMIC-III Mortality,Linear,3,split,1277,116,10.021148036253775,19,0.495580748155499,0.4933920704845815,-0.0021886776709175,Balanced Weights,True,0.6596916299559471,0.6596833562026665,0.6608122941822173,0.3436123348017621,0.3370044052863436,,,,,,,,
MIMIC-III Mortality,Linear,3,split,1277,116,10.021148036253775,19,0.495580748155499,0.4933920704845815,-0.0021886776709175,Slacks Deltas,False,,,,,,,,,,,,,7.03
MIMIC-III Mortality,Linear,3,split,1277,116,10.021148036253775,19,0.495580748155499,0.4933920704845815,-0.0021886776709175,Min Deltas,True,0.6519823788546255,0.6517442117676451,0.658008658008658,0.3656387665198238,0.3303964757709251,,,,,,,,0.189
MIMIC-III Mortality,Linear,3,split,1277,116,10.021148036253775,19,0.495580748155499,0.4933920704845815,-0.0021886776709175,F Deltas,True,0.6519823788546255,0.6517442117676451,0.658008658008658,0.3656387665198238,0.3303964757709251,,,,,,,,0.037
MIMIC-III Mortality,Linear,3,split,1277,116,10.021148036253775,19,0.495580748155499,0.4933920704845815,-0.0021886776709175,CP Sum,True,0.6640969162995595,0.6604624724256349,0.6390532544378699,0.2665198237885463,0.4052863436123348,0.3106877880936625,0.5958305918757111,0.0044979989994997,0.0289857428714357,True,True,,1.456
MIMIC-III Mortality,Linear,3,split,1277,116,10.021148036253775,19,0.495580748155499,0.4933920704845815,-0.0021886776709175,CP Minimax,True,0.6563876651982379,0.6530530558663057,0.6776859504132231,0.4096916299559471,0.2775330396475771,0.477452273752819,0.4680529337695339,0.0059972486243121,0.0224889944972486,True,True,,1.457
MIMIC-III Mortality,Linear,3,split,1277,116,10.021148036253775,19,0.495580748155499,0.4933920704845815,-0.0021886776709175,DKW Sum,True,0.6508810572687225,0.6508577632481314,0.6527929901423878,0.3546255506607929,0.3436123348017621,0.3792394618885377,0.4666406129999502,0.0074964982491245,0.0319842421210605,True,True,,0.031
MIMIC-III Mortality,Linear,3,split,1277,116,10.021148036253775,19,0.495580748155499,0.4933920704845815,-0.0021886776709175,DKW Minimax,True,0.6552863436123348,0.6526814920633874,0.6742976066597295,0.4030837004405286,0.2863436123348017,0.4449707115286265,0.4332943885047001,0.0084959979989995,0.0299852426213106,True,True,,0.033
MIMIC-III Mortality,Linear,4,naive,3648,331,10.021148036253775,19,0.4841373788967755,0.4911894273127753,0.0070520484159998,Baseline,True,0.5088105726872246,0.1406418281087627,0.0387931034482758,0.0022026431718061,0.9801762114537445,,,,,,,,
MIMIC-III Mortality,Linear,4,naive,3648,331,10.021148036253775,19,0.4841373788967755,0.4911894273127753,0.0070520484159998,Threshold,True,0.6299559471365639,0.6206413739304305,0.5851851851851851,0.2621145374449339,0.4779735682819383,,,,,,,,
MIMIC-III Mortality,Linear,4,naive,3648,331,10.021148036253775,19,0.4841373788967755,0.4911894273127753,0.0070520484159998,SMOTE,True,0.6332599118942731,0.6332129842792228,0.6304106548279689,0.3590308370044053,0.3744493392070485,,,,,,,,
MIMIC-III Mortality,Linear,4,naive,3648,331,10.021148036253775,19,0.4841373788967755,0.4911894273127753,0.0070520484159998,Balanced Weights,True,0.6453744493392071,0.6452391191875783,0.640625,0.3414096916299559,0.36784140969163,,,,,,,,
MIMIC-III Mortality,Linear,4,naive,3648,331,10.021148036253775,19,0.4841373788967755,0.4911894273127753,0.0070520484159998,Slacks Deltas,False,,,,,,,,,,,,,116.845
MIMIC-III Mortality,Linear,4,naive,3648,331,10.021148036253775,19,0.4841373788967755,0.4911894273127753,0.0070520484159998,Min Deltas,True,0.6387665198237885,0.6369257998917293,0.6554621848739496,0.4096916299559471,0.3127753303964757,,,,,,,,1.046
MIMIC-III Mortality,Linear,4,naive,3648,331,10.021148036253775,19,0.4841373788967755,0.4911894273127753,0.0070520484159998,F Deltas,True,0.6387665198237885,0.6369257998917293,0.6554621848739496,0.4096916299559471,0.3127753303964757,,,,,,,,0.039
MIMIC-III Mortality,Linear,4,naive,3648,331,10.021148036253775,19,0.4841373788967755,0.4911894273127753,0.0070520484159998,CP Sum,True,0.6299559471365639,0.6206413739304305,0.5851851851851851,0.2621145374449339,0.4779735682819383,0.2656450622358771,0.5354004164848021,0.0019992496248124,0.0139932466233116,True,True,,0.411
MIMIC-III Mortality,Linear,4,naive,3648,331,10.021148036253775,19,0.4841373788967755,0.4911894273127753,0.0070520484159998,CP Minimax,True,0.6376651982378855,0.6357363949324596,0.6547743966421826,0.4118942731277533,0.3127753303964757,0.4265509596934279,0.4192511786796772,0.0029987493746873,0.0109947473736868,True,True,,0.404
MIMIC-III Mortality,Linear,4,naive,3648,331,10.021148036253775,19,0.4841373788967755,0.4911894273127753,0.0070520484159998,DKW Sum,True,0.6299559471365639,0.6206413739304305,0.5851851851851851,0.2621145374449339,0.4779735682819383,0.258018661917839,0.5031076223889972,0.0034984992496248,0.0194904952476238,False,True,,0.119
MIMIC-III Mortality,Linear,4,naive,3648,331,10.021148036253775,19,0.4841373788967755,0.4911894273127753,0.0070520484159998,DKW Minimax,True,0.6442731277533039,0.643119000909975,0.6574761399787911,0.394273127753304,0.3171806167400881,0.3933288317814238,0.3965626220857802,0.0044979989994997,0.015492496248124,False,True,,0.117
MIMIC-III Mortality,Linear,4,split,1277,116,10.021148036253775,19,0.4839528411787548,0.4966960352422908,0.0127431940635359,Baseline,True,0.5033039647577092,0.0937612187391751,0.0174291938997821,0.0022026431718061,0.9911894273127754,,,,,,,,
MIMIC-III Mortality,Linear,4,split,1277,116,10.021148036253775,19,0.4839528411787548,0.4966960352422908,0.0127431940635359,Threshold,True,0.6266519823788547,0.6113436024147729,0.5670498084291188,0.2356828193832599,0.5110132158590308,,,,,,,,
MIMIC-III Mortality,Linear,4,split,1277,116,10.021148036253775,19,0.4839528411787548,0.4966960352422908,0.0127431940635359,SMOTE,True,0.6233480176211453,0.6233324510439374,0.6216814159292036,0.3722466960352423,0.381057268722467,,,,,,,,
MIMIC-III Mortality,Linear,4,split,1277,116,10.021148036253775,19,0.4839528411787548,0.4966960352422908,0.0127431940635359,Balanced Weights,True,0.6343612334801763,0.6337146423266873,0.6235827664399093,0.3370044052863436,0.394273127753304,,,,,,,,
MIMIC-III Mortality,Linear,4,split,1277,116,10.021148036253775,19,0.4839528411787548,0.4966960352422908,0.0127431940635359,Slacks Deltas,False,,,,,,,,,,,,,7.136
MIMIC-III Mortality,Linear,4,split,1277,116,10.021148036253775,19,0.4839528411787548,0.4966960352422908,0.0127431940635359,Min Deltas,False,,,,,,,,,,,,,0.0
MIMIC-III Mortality,Linear,4,split,1277,116,10.021148036253775,19,0.4839528411787548,0.4966960352422908,0.0127431940635359,F Deltas,False,,,,,,,,,,,,,0.0
MIMIC-III Mortality,Linear,4,split,1277,116,10.021148036253775,19,0.4839528411787548,0.4966960352422908,0.0127431940635359,CP Sum,True,0.6277533039647577,0.611720447363819,0.5666666666666667,0.2312775330396475,0.513215859030837,0.2695074523344725,0.6039634850613025,0.0039982491245622,0.0294854927463731,True,True,,1.446
MIMIC-III Mortality,Linear,4,split,1277,116,10.021148036253775,19,0.4839528411787548,0.4966960352422908,0.0127431940635359,CP Minimax,True,0.6200440528634361,0.6135932936373253,0.6511627906976745,0.4691629955947136,0.2907488986784141,0.4835447003494197,0.4680529337695339,0.0059972486243121,0.0224889944972486,True,True,,1.453
MIMIC-III Mortality,Linear,4,split,1277,116,10.021148036253775,19,0.4839528411787548,0.4966960352422908,0.0127431940635359,DKW Sum,True,0.6277533039647577,0.611720447363819,0.5666666666666667,0.2312775330396475,0.513215859030837,0.2588274251267441,0.5576840380922871,0.0059972486243121,0.0394804902451225,True,True,,0.031
MIMIC-III Mortality,Linear,4,split,1277,116,10.021148036253775,19,0.4839528411787548,0.4966960352422908,0.0127431940635359,DKW Minimax,True,0.6200440528634361,0.6158977885745383,0.645426515930113,0.4515418502202643,0.3083700440528634,0.4501386701849573,0.441624997626349,0.0084959979989995,0.0304849924962481,False,True,,0.033
MIMIC-III Mortality,Linear,5,naive,3648,331,10.021148036253775,19,0.4676718033166139,0.4878854625550661,0.0202136592384521,Baseline,True,0.512114537444934,0.1623991946358305,0.0513918629550321,0.0022026431718061,0.973568281938326,,,,,,,,
MIMIC-III Mortality,Linear,5,naive,3648,331,10.021148036253775,19,0.4676718033166139,0.4878854625550661,0.0202136592384521,Threshold,True,0.6277533039647577,0.605626743826763,0.554089709762533,0.2070484581497797,0.5374449339207048,,,,,,,,
MIMIC-III Mortality,Linear,5,naive,3648,331,10.021148036253775,19,0.4676718033166139,0.4878854625550661,0.0202136592384521,SMOTE,True,0.6134361233480177,0.6128179249630425,0.6024915062287656,0.3590308370044053,0.4140969162995594,,,,,,,,
MIMIC-III Mortality,Linear,5,naive,3648,331,10.021148036253775,19,0.4676718033166139,0.4878854625550661,0.0202136592384521,Balanced Weights,True,0.6145374449339207,0.6122595269549869,0.5930232558139535,0.3325991189427312,0.4383259911894273,,,,,,,,
MIMIC-III Mortality,Linear,5,naive,3648,331,10.021148036253775,19,0.4676718033166139,0.4878854625550661,0.0202136592384521,Slacks Deltas,False,,,,,,,,,,,,,116.386
MIMIC-III Mortality,Linear,5,naive,3648,331,10.021148036253775,19,0.4676718033166139,0.4878854625550661,0.0202136592384521,Min Deltas,True,0.6233480176211453,0.6224717927426056,0.6104783599088838,0.3436123348017621,0.4096916299559471,,,,,,,,2.221
MIMIC-III Mortality,Linear,5,naive,3648,331,10.021148036253775,19,0.4676718033166139,0.4878854625550661,0.0202136592384521,F Deltas,True,0.6233480176211453,0.6224717927426056,0.6104783599088838,0.3436123348017621,0.4096916299559471,,,,,,,,0.039
MIMIC-III Mortality,Linear,5,naive,3648,331,10.021148036253775,19,0.4676718033166139,0.4878854625550661,0.0202136592384521,CP Sum,True,0.6277533039647577,0.605626743826763,0.554089709762533,0.2070484581497797,0.5374449339207048,0.221085488861091,0.5562068147422796,0.0019992496248124,0.0144929964982491,True,True,,0.407
MIMIC-III Mortality,Linear,5,naive,3648,331,10.021148036253775,19,0.4676718033166139,0.4878854625550661,0.0202136592384521,CP Minimax,True,0.6200440528634361,0.6195264308370514,0.6294307196562836,0.4052863436123348,0.3546255506607929,0.4127682218038432,0.4096775873627158,0.0029987493746873,0.0109947473736868,True,True,,0.397
MIMIC-III Mortality,Linear,5,naive,3648,331,10.021148036253775,19,0.4676718033166139,0.4878854625550661,0.0202136592384521,DKW Sum,True,0.6277533039647577,0.605626743826763,0.554089709762533,0.2070484581497797,0.5374449339207048,0.2158118485322496,0.5237643513955568,0.0034984992496248,0.0204899949974987,True,False,,0.125
MIMIC-III Mortality,Linear,5,naive,3648,331,10.021148036253775,19,0.4676718033166139,0.4878854625550661,0.0202136592384521,DKW Minimax,True,0.6189427312775331,0.6186251870146945,0.6263498920086393,0.4008810572687225,0.3612334801762114,0.3951376952122348,0.3874991779770188,0.0044979989994997,0.015492496248124,False,True,,0.123
MIMIC-III Mortality,Linear,5,split,1277,116,10.021148036253775,19,0.4716227294300383,0.4900881057268722,0.0184653762968338,Baseline,True,0.5099118942731278,0.1407969763391796,0.038876889848812,0.0,0.9801762114537445,,,,,,,,
MIMIC-III Mortality,Linear,5,split,1277,116,10.021148036253775,19,0.4716227294300383,0.4900881057268722,0.0184653762968338,Threshold,True,0.6222466960352423,0.6137593166284954,0.5791411042944785,0.2753303964757709,0.4801762114537445,,,,,,,,
MIMIC-III Mortality,Linear,5,split,1277,116,10.021148036253775,19,0.4716227294300383,0.4900881057268722,0.0184653762968338,SMOTE,True,0.6079295154185022,0.6071469137501098,0.5954545454545455,0.3612334801762114,0.4229074889867841,,,,,,,,
MIMIC-III Mortality,Linear,5,split,1277,116,10.021148036253775,19,0.4716227294300383,0.4900881057268722,0.0184653762968338,Balanced Weights,True,0.6156387665198237,0.6128654247053891,0.591812865497076,0.3259911894273127,0.4427312775330396,,,,,,,,
MIMIC-III Mortality,Linear,5,split,1277,116,10.021148036253775,19,0.4716227294300383,0.4900881057268722,0.0184653762968338,Slacks Deltas,False,,,,,,,,,,,,,7.072
MIMIC-III Mortality,Linear,5,split,1277,116,10.021148036253775,19,0.4716227294300383,0.4900881057268722,0.0184653762968338,Min Deltas,False,,,,,,,,,,,,,0.0
MIMIC-III Mortality,Linear,5,split,1277,116,10.021148036253775,19,0.4716227294300383,0.4900881057268722,0.0184653762968338,F Deltas,False,,,,,,,,,,,,,0.0
MIMIC-III Mortality,Linear,5,split,1277,116,10.021148036253775,19,0.4716227294300383,0.4900881057268722,0.0184653762968338,CP Sum,True,0.6288546255506607,0.6252558714725381,0.602125147579693,0.3039647577092511,0.4383259911894273,0.3125182785880681,0.5459215657433975,0.0044979989994997,0.0264869934967483,True,True,,1.452
MIMIC-III Mortality,Linear,5,split,1277,116,10.021148036253775,19,0.4716227294300383,0.4900881057268722,0.0184653762968338,CP Minimax,True,0.6156387665198237,0.6122000929377663,0.6390899689762151,0.4493392070484581,0.3193832599118942,0.4626155725812632,0.4499652516615975,0.0059972486243121,0.0219892446223111,True,True,,1.457
MIMIC-III Mortality,Linear,5,split,1277,116,10.021148036253775,19,0.4716227294300383,0.4900881057268722,0.0184653762968338,DKW Sum,True,0.6288546255506607,0.6252558714725381,0.602125147579693,0.3039647577092511,0.4383259911894273,0.2989411578341628,0.4997851432480476,0.0064969984992496,0.0344829914957478,False,True,,0.034
MIMIC-III Mortality,Linear,5,split,1277,116,10.021148036253775,19,0.4716227294300383,0.4900881057268722,0.0184653762968338,DKW Minimax,True,0.6211453744493393,0.6202660379932077,0.6332622601279317,0.4118942731277533,0.3458149779735683,0.4021915503988958,0.4166458323718821,0.007996248124062,0.0289857428714357,False,True,,0.036
MIMIC-III Mortality,Linear,6,naive,3648,331,10.021148036253775,19,0.4824760662594143,0.486784140969163,0.0043080747097486,Baseline,True,0.513215859030837,0.1690304409070455,0.0555555555555555,0.0022026431718061,0.9713656387665198,,,,,,,,
MIMIC-III Mortality,Linear,6,naive,3648,331,10.021148036253775,19,0.4824760662594143,0.486784140969163,0.0043080747097486,Threshold,True,0.6431718061674009,0.6418087965371501,0.6575052854122622,0.3986784140969163,0.3149779735682819,,,,,,,,
MIMIC-III Mortality,Linear,6,naive,3648,331,10.021148036253775,19,0.4824760662594143,0.486784140969163,0.0043080747097486,SMOTE,True,0.6541850220264317,0.65204562736434,0.6348837209302326,0.2929515418502202,0.3986784140969163,,,,,,,,
MIMIC-III Mortality,Linear,6,naive,3648,331,10.021148036253775,19,0.4824760662594143,0.486784140969163,0.0043080747097486,Balanced Weights,True,0.6596916299559471,0.6566980314631281,0.63689776733255,0.2775330396475771,0.4030837004405286,,,,,,,,
MIMIC-III Mortality,Linear,6,naive,3648,331,10.021148036253775,19,0.4824760662594143,0.486784140969163,0.0043080747097486,Slacks Deltas,False,,,,,,,,,,,,,116.2
MIMIC-III Mortality,Linear,6,naive,3648,331,10.021148036253775,19,0.4824760662594143,0.486784140969163,0.0043080747097486,Min Deltas,True,0.6541850220264317,0.6541701892443234,0.6526548672566371,0.3414096916299559,0.3502202643171806,,,,,,,,0.642
MIMIC-III Mortality,Linear,6,naive,3648,331,10.021148036253775,19,0.4824760662594143,0.486784140969163,0.0043080747097486,F Deltas,True,0.6541850220264317,0.6541701892443234,0.6526548672566371,0.3414096916299559,0.3502202643171806,,,,,,,,0.039
MIMIC-III Mortality,Linear,6,naive,3648,331,10.021148036253775,19,0.4824760662594143,0.486784140969163,0.0043080747097486,CP Sum,True,0.6431718061674009,0.6418087965371501,0.6575052854122622,0.3986784140969163,0.3149779735682819,0.4351102119177613,0.4032702149014839,0.0029987493746873,0.0109947473736868,True,True,,0.41
MIMIC-III Mortality,Linear,6,naive,3648,331,10.021148036253775,19,0.4824760662594143,0.486784140969163,0.0043080747097486,CP Minimax,True,0.6409691629955947,0.6402269496597137,0.6517094017094017,0.3898678414096916,0.3281938325991189,0.4237970695638066,0.4192511786796772,0.0029987493746873,0.0109947473736868,True,True,,0.401
MIMIC-III Mortality,Linear,6,naive,3648,331,10.021148036253775,19,0.4824760662594143,0.486784140969163,0.0043080747097486,DKW Sum,True,0.6431718061674009,0.6418087965371501,0.6575052854122622,0.3986784140969163,0.3149779735682819,0.4225721239128678,0.37572610776737,0.0044979989994997,0.0149927463731865,True,True,,0.125
MIMIC-III Mortality,Linear,6,naive,3648,331,10.021148036253775,19,0.4824760662594143,0.486784140969163,0.0043080747097486,DKW Minimax,True,0.6464757709251101,0.6459793289321228,0.6552094522019334,0.3788546255506608,0.3281938325991189,0.4044834896047581,0.3995837701220339,0.0044979989994997,0.015492496248124,True,True,,0.121
MIMIC-III Mortality,Linear,6,split,1277,116,10.021148036253775,19,0.4916253182033913,0.4900881057268723,-0.001537212476519,Baseline,True,0.5099118942731278,0.1482495037045272,0.043010752688172,0.0022026431718061,0.9779735682819384,,,,,,,,
MIMIC-III Mortality,Linear,6,split,1277,116,10.021148036253775,19,0.4916253182033913,0.4900881057268723,-0.001537212476519,Threshold,True,0.6409691629955947,0.6398744758426823,0.6539278131634819,0.3964757709251101,0.3215859030837004,,,,,,,,
MIMIC-III Mortality,Linear,6,split,1277,116,10.021148036253775,19,0.4916253182033913,0.4900881057268723,-0.001537212476519,SMOTE,True,0.6574889867841409,0.6552706102579439,0.6379511059371362,0.2885462555066079,0.3964757709251101,,,,,,,,
MIMIC-III Mortality,Linear,6,split,1277,116,10.021148036253775,19,0.4916253182033913,0.4900881057268723,-0.001537212476519,Balanced Weights,True,0.6475770925110133,0.6452316000135744,0.627039627039627,0.2973568281938326,0.4074889867841409,,,,,,,,
